"critic_score","user_score","critic_count","user_count","score_id"
0,0,0,0,4114
0,0,0,0,4115
0,0,0,0,4116
0,0,0,0,4117
80,6,18,81,4118
50,5.3,5,6,4119
81,5.1,30,11,4120
68,7.5,42,24,4121
72,6.6,49,33,4122
0,0,0,0,4123
0,0,0,0,4124
0,0,0,0,4125
80,9.1,10,10,4126
65,6,34,21,4127
43,4.1,17,176,4128
72,6.3,18,9,4129
0,0,0,0,4130
0,0,0,0,4131
0,0,0,0,4132
0,0,0,0,4133
61,8.7,19,13,4134
0,0,0,0,4135
0,0,0,0,4136
60,6.9,29,16,4137
67,6.5,30,132,4138
78,0,24,0,4139
53,5.3,39,29,4140
0,0,0,0,4141
79,6.4,27,54,4142
0,0,0,0,4143
62,7.1,66,63,4144
0,0,0,0,4145
83,4.4,45,177,4146
72,7.6,47,70,4147
90,8.8,59,328,4148
87,5.9,49,1154,4149
37,6.3,5,4,4150
0,0,0,0,4151
0,0,0,0,4152
82,7.6,47,95,4153
69,6.2,28,49,4154
75,8,15,10,4155
0,0,0,0,4156
84,9,45,59,4157
82,8.8,16,36,4158
54,7.1,7,16,4159
68,7.4,22,5,4160
34,0,4,0,4161
79,7.9,48,98,4162
65,7.3,15,4,4163
58,8,31,10,4164
0,0,0,0,4165
0,0,0,0,4166
0,0,0,0,4167
0,0,0,0,4168
0,0,0,0,4169
60,6.5,42,23,4170
82,7.9,64,61,4171
59,4.3,36,24,4172
0,0,0,0,4173
69,8.5,19,8,4174
0,0,0,0,4175
74,7.4,19,11,4176
66,7.5,57,156,4177
64,7.1,25,18,4178
0,0,0,0,4179
85,8.1,67,1502,4180
0,9,0,13,4181
41,4.2,12,15,4182
0,0,0,0,4183
48,6.8,26,13,4184
0,0,0,0,4185
0,0,0,0,4186
79,8.9,40,32,4187
82,8.1,76,82,4188
70,5.6,8,5,4189
79,8,56,226,4190
56,0,13,0,4191
0,0,0,0,4192
55,0,12,0,4193
46,8.2,15,20,4194
0,0,0,0,4195
0,0,0,0,4196
75,7.3,37,21,4197
54,7.8,56,44,4198
70,6.3,23,152,4199
59,0,8,0,4200
79,6.5,21,17,4201
85,8.2,76,223,4202
62,8.7,19,21,4203
69,8.4,28,19,4204
85,9,54,142,4205
71,6.9,41,44,4206
81,7.6,14,22,4207
76,9.1,22,7,4208
0,8.9,0,9,4209
74,7.4,34,118,4210
53,0,15,0,4211
69,7.4,11,9,4212
53,0,13,0,4213
70,7,28,65,4214
80,6,36,151,4215
0,0,0,0,4216
0,0,0,0,4217
0,0,0,0,4218
67,6.8,17,13,4219
62,5.5,4,4,4220
0,0,0,0,4221
69,7.2,34,28,4222
74,7.3,25,51,4223
65,0,11,0,4224
76,7.7,6,6,4225
83,8.4,30,14,4226
85,8.8,41,47,4227
0,0,0,0,4228
71,8.3,15,22,4229
0,0,0,0,4230
59,0,10,0,4231
45,0,5,0,4232
76,0,20,0,4233
71,7.9,20,23,4234
0,7.6,0,172,4235
49,5.4,13,29,4236
64,0,5,0,4237
61,6.7,41,11,4238
0,0,0,0,4239
0,0,0,0,4240
0,0,0,0,4241
0,0,0,0,4242
59,4.9,32,60,4243
82,7.6,30,30,4244
57,6.8,9,10,4245
0,0,0,0,4246
80,7.9,37,29,4247
50,3.7,8,18,4248
0,0,0,0,4249
0,0,0,0,4250
77,8.3,6,12,4251
65,0,14,0,4252
0,7,0,10,4253
64,6.9,41,262,4254
0,0,0,0,4255
72,0,7,0,4256
72,4.6,8,32,4257
0,0,0,0,4258
0,0,0,0,4259
0,5.6,0,17,4260
63,6.5,11,6,4261
0,0,0,0,4262
58,8.8,25,51,4263
0,0,0,0,4264
0,0,0,0,4265
70,8.7,23,19,4266
0,0,0,0,4267
67,6.1,33,8,4268
86,8.4,48,37,4269
89,8.2,44,31,4270
65,9.1,19,64,4271
0,0,0,0,4272
41,4.1,25,14,4273
67,7.9,28,30,4274
71,7,6,58,4275
0,0,0,0,4276
0,0,0,0,4277
0,0,0,0,4278
0,0,0,0,4279
0,2.4,0,35,4280
0,0,0,0,4281
0,0,0,0,4282
63,8,23,45,4283
70,8.7,4,11,4284
86,0,16,0,4285
0,0,0,0,4286
0,0,0,0,4287
0,2.8,0,47,4288
0,0,0,0,4289
75,7.5,15,221,4290
46,6.8,5,5,4291
83,7.5,32,23,4292
0,0,0,0,4293
0,0,0,0,4294
89,8.9,84,85,4295
66,6.9,22,15,4296
0,0,0,0,4297
0,0,0,0,4298
0,0,0,0,4299
70,7.2,12,20,4300
75,8.4,37,52,4301
0,0,0,0,4302
75,8.3,21,23,4303
79,6.7,15,6,4304
0,7.8,0,21,4305
0,0,0,0,4306
0,6.4,0,7,4307
0,0,0,0,4308
76,8.7,30,30,4309
0,0,0,0,4310
65,6.8,28,10,4311
68,7,7,4,4312
0,0,0,0,4313
69,7.3,54,26,4314
69,6.8,27,24,4315
0,0,0,0,4316
0,0,0,0,4317
76,0,32,0,4318
76,8.2,23,27,4319
0,0,0,0,4320
0,0,0,0,4321
0,0,0,0,4322
69,5.8,16,22,4323
0,0,0,0,4324
71,7.3,52,58,4325
0,0,0,0,4326
0,0,0,0,4327
0,0,0,0,4328
0,0,0,0,4329
0,0,0,0,4330
0,0,0,0,4331
0,7,0,20,4332
82,8.2,14,13,4333
86,8.4,52,116,4334
0,0,0,0,4335
0,0,0,0,4336
0,6.8,0,6,4337
0,0,0,0,4338
0,0,0,0,4339
0,0,0,0,4340
53,7.2,17,17,4341
58,0,9,0,4342
77,7.2,42,30,4343
0,0,0,0,4344
0,0,0,0,4345
0,0,0,0,4346
72,8.6,17,13,4347
80,7.5,8,6,4348
0,0,0,0,4349
56,6.9,48,47,4350
83,6.7,17,7,4351
74,7.1,48,103,4352
0,0,0,0,4353
79,9.1,47,81,4354
80,7.7,40,37,4355
68,0,17,0,4356
38,5,42,46,4357
0,0,0,0,4358
85,7.6,61,478,4359
73,7.7,22,6,4360
0,0,0,0,4361
79,8.2,62,113,4362
0,0,0,0,4363
0,0,0,0,4364
81,8.2,23,1647,4365
61,7.2,27,221,4366
0,0,0,0,4367
0,0,0,0,4368
77,4.7,18,3288,4369
84,8.6,38,14,4370
50,4.6,12,18,4371
75,7,71,139,4372
78,8,13,4,4373
70,6.9,54,180,4374
0,0,0,0,4375
70,7.4,46,162,4376
0,0,0,0,4377
0,0,0,0,4378
70,5.2,19,27,4379
44,0,4,0,4380
0,0,0,0,4381
89,7.9,19,9,4382
0,0,0,0,4383
47,7.8,25,12,4384
0,0,0,0,4385
78,7.4,27,41,4386
64,8.5,41,19,4387
58,5.3,58,133,4388
69,6.6,49,28,4389
84,8.7,50,199,4390
74,7.2,35,47,4391
0,7.1,0,115,4392
78,5.6,46,32,4393
80,8.1,26,25,4394
0,0,0,0,4395
56,7.4,33,21,4396
0,0,0,0,4397
80,7.7,26,21,4398
0,0,0,0,4399
88,8.5,14,11,4400
80,8.5,42,65,4401
50,5.9,14,21,4402
0,0,0,0,4403
0,0,0,0,4404
73,6.6,36,17,4405
0,0,0,0,4406
0,0,0,0,4407
85,8.6,27,15,4408
68,8,67,88,4409
0,5.8,0,6,4410
83,7.6,41,45,4411
0,0,0,0,4412
0,0,0,0,4413
0,0,0,0,4414
0,0,0,0,4415
0,0,0,0,4416
0,0,0,0,4417
66,8.2,5,5,4418
0,0,0,0,4419
0,0,0,0,4420
0,0,0,0,4421
0,0,0,0,4422
0,0,0,0,4423
0,0,0,0,4424
69,8,6,6,4425
0,0,0,0,4426
79,8.3,52,160,4427
74,8,51,20,4428
81,9.3,18,12,4429
0,0,0,0,4430
0,0,0,0,4431
0,0,0,0,4432
0,0,0,0,4433
0,6.2,0,5,4434
71,7.2,30,44,4435
86,5.1,65,1438,4436
53,0,6,0,4437
0,0,0,0,4438
57,4.1,9,89,4439
59,6.6,22,36,4440
0,0,0,0,4441
55,7.2,26,22,4442
65,4,5,6,4443
88,9,18,65,4444
0,0,0,0,4445
71,7.2,72,63,4446
92,8.7,41,173,4447
53,6.8,8,5,4448
0,0,0,0,4449
75,8.7,24,33,4450
82,8.1,63,196,4451
70,2.8,14,40,4452
0,0,0,0,4453
0,0,0,0,4454
84,7.7,81,95,4455
0,0,0,0,4456
0,0,0,0,4457
74,7.5,57,96,4458
0,0,0,0,4459
73,8.6,15,5,4460
0,0,0,0,4461
80,7.8,34,117,4462
0,0,0,0,4463
63,0,4,0,4464
78,5.2,22,5,4465
0,0,0,0,4466
58,8.6,9,18,4467
60,6,4,8,4468
73,8.6,36,53,4469
0,0,0,0,4470
0,0,0,0,4471
58,5,43,152,4472
65,7,18,4,4473
72,8.2,8,13,4474
0,0,0,0,4475
0,0,0,0,4476
69,0,20,0,4477
0,0,0,0,4478
88,8.5,22,11,4479
0,0,0,0,4480
74,6.8,33,28,4481
80,7.8,11,119,4482
0,0,0,0,4483
68,8.4,36,17,4484
0,0,0,0,4485
43,5.3,22,16,4486
88,8.8,13,19,4487
51,3.6,7,16,4488
0,0,0,0,4489
0,0,0,0,4490
73,7.5,26,100,4491
43,5.5,31,49,4492
76,8.1,5,8,4493
62,7.4,49,368,4494
74,7.1,25,36,4495
81,6.8,26,79,4496
77,8.4,32,93,4497
45,7,31,148,4498
81,8,23,40,4499
0,0,0,0,4500
51,8.1,7,28,4501
0,0,0,0,4502
81,8.6,17,18,4503
73,0,7,0,4504
0,0,0,0,4505
74,6.2,12,181,4506
0,5.4,0,25,4507
0,0,0,0,4508
0,0,0,0,4509
0,8.7,0,63,4510
64,8.7,9,6,4511
68,8.8,27,16,4512
0,0,0,0,4513
0,0,0,0,4514
71,7.8,38,5,4515
0,0,0,0,4516
74,8.2,22,33,4517
82,7.9,48,53,4518
0,0,0,0,4519
47,6,14,24,4520
77,7.1,5,29,4521
71,8.8,12,23,4522
0,7.2,0,6,4523
68,0,7,0,4524
57,6.8,27,11,4525
89,8.5,52,171,4526
87,7.6,30,2202,4527
0,0,0,0,4528
66,7.8,27,25,4529
0,0,0,0,4530
64,6.9,49,117,4531
76,8,54,267,4532
0,0,0,0,4533
0,0,0,0,4534
90,8.2,35,217,4535
92,8.5,13,17,4536
0,0,0,0,4537
74,0,22,0,4538
53,5.2,10,6,4539
0,0,0,0,4540
80,7.6,28,95,4541
0,5.7,0,7,4542
0,0,0,0,4543
46,6.7,18,6,4544
70,6.6,13,16,4545
56,6.5,23,13,4546
0,0,0,0,4547
0,0,0,0,4548
88,8.6,15,7,4549
68,4.4,38,40,4550
74,4.4,29,93,4551
54,5.4,18,28,4552
74,6.7,19,109,4553
79,8.9,10,24,4554
65,8.2,24,6,4555
39,4.9,23,46,4556
81,5.8,28,18,4557
68,6.4,24,13,4558
84,6.9,17,20,4559
64,3.1,19,157,4560
0,0,0,0,4561
0,0,0,0,4562
0,0,0,0,4563
0,0,0,0,4564
76,7.7,26,15,4565
0,0,0,0,4566
0,0,0,0,4567
0,6.5,0,8,4568
0,0,0,0,4569
0,0,0,0,4570
91,7.8,12,12,4571
78,7.5,19,11,4572
0,0,0,0,4573
0,5.4,0,5,4574
0,0,0,0,4575
69,6.9,8,10,4576
61,6.8,38,106,4577
73,8,27,42,4578
0,0,0,0,4579
70,6.7,19,11,4580
88,8.5,32,14,4581
0,0,0,0,4582
55,7.7,5,9,4583
0,0,0,0,4584
64,7.2,22,9,4585
79,7.2,51,244,4586
47,7.5,4,13,4587
70,8.1,12,9,4588
60,0,21,0,4589
71,5.9,56,18,4590
72,8,8,4,4591
0,0,0,0,4592
0,0,0,0,4593
0,0,0,0,4594
0,0,0,0,4595
0,0,0,0,4596
0,0,0,0,4597
71,8.7,16,10,4598
0,0,0,0,4599
0,0,0,0,4600
0,0,0,0,4601
61,7,5,11,4602
0,0,0,0,4603
0,0,0,0,4604
0,0,0,0,4605
0,0,0,0,4606
0,0,0,0,4607
84,8.2,41,25,4608
80,7.6,18,13,4609
84,7.3,12,7,4610
0,8.7,0,14,4611
78,7.1,16,7,4612
81,8.8,32,17,4613
45,5.8,12,8,4614
0,0,0,0,4615
0,0,0,0,4616
59,7,11,4,4617
0,0,0,0,4618
76,8.2,39,54,4619
0,0,0,0,4620
69,6.3,20,13,4621
70,1.7,11,30,4622
80,8.2,23,508,4623
0,6.4,0,5,4624
65,6.8,14,44,4625
75,8.5,18,26,4626
0,0,0,0,4627
70,7.5,30,46,4628
0,7.5,0,10,4629
0,0,0,0,4630
75,7.6,36,18,4631
0,0,0,0,4632
77,8,65,51,4633
0,0,0,0,4634
76,8.2,59,319,4635
76,8.1,25,7,4636
75,6.8,72,208,4637
74,6.8,35,12,4638
84,8.4,70,182,4639
0,9.2,0,12,4640
58,6.2,47,28,4641
0,0,0,0,4642
54,7,10,10,4643
76,8.8,10,29,4644
0,0,0,0,4645
66,7.9,58,53,4646
0,0,0,0,4647
0,0,0,0,4648
77,6.8,41,742,4649
46,4.5,22,34,4650
77,8.9,47,40,4651
0,0,0,0,4652
76,0,22,0,4653
46,4.4,20,173,4654
0,0,0,0,4655
82,8.9,33,65,4656
75,5.5,4,51,4657
0,0,0,0,4658
0,0,0,0,4659
65,8.7,25,6,4660
81,8.2,72,146,4661
0,0,0,0,4662
0,0,0,0,4663
0,8.6,0,50,4664
0,6.7,0,7,4665
0,0,0,0,4666
0,0,0,0,4667
70,5.9,12,48,4668
76,6,42,77,4669
0,0,0,0,4670
0,0,0,0,4671
74,6.6,39,28,4672
0,0,0,0,4673
70,7.9,58,63,4674
56,0,10,0,4675
0,0,0,0,4676
69,8.7,17,12,4677
0,0,0,0,4678
80,7.8,43,62,4679
0,0,0,0,4680
70,6.8,30,19,4681
0,5.3,0,81,4682
0,5.8,0,5,4683
0,0,0,0,4684
52,7.5,44,20,4685
81,7.9,12,70,4686
80,6.9,12,27,4687
77,7.7,5,6,4688
55,7.1,31,14,4689
61,2.8,4,4,4690
0,0,0,0,4691
59,3.2,22,180,4692
0,0,0,0,4693
79,5.8,33,1188,4694
0,0,0,0,4695
0,0,0,0,4696
68,0,8,0,4697
76,6.3,41,24,4698
0,0,0,0,4699
0,1.8,0,69,4700
0,0,0,0,4701
0,0,0,0,4702
0,0,0,0,4703
62,4.1,19,28,4704
0,0,0,0,4705
63,4.8,8,4,4706
81,6.9,31,228,4707
0,0,0,0,4708
0,0,0,0,4709
0,0,0,0,4710
96,8.5,44,3606,4711
58,5.7,17,18,4712
0,0,0,0,4713
0,0,0,0,4714
0,0,0,0,4715
0,0,0,0,4716
73,7.6,37,82,4717
84,8.2,54,70,4718
53,0,8,0,4719
0,4.4,0,7,4720
75,8.8,16,30,4721
0,0,0,0,4722
0,8.1,0,16,4723
81,8.7,20,43,4724
0,0,0,0,4725
0,0,0,0,4726
0,0,0,0,4727
69,8.5,47,55,4728
0,0,0,0,4729
0,0,0,0,4730
0,8,0,4,4731
0,0,0,0,4732
0,0,0,0,4733
0,0,0,0,4734
0,4.6,0,15,4735
0,7.8,0,6,4736
78,4.5,18,1136,4737
0,0,0,0,4738
0,0,0,0,4739
50,7.6,5,16,4740
0,0,0,0,4741
59,7.1,7,7,4742
75,6.4,51,36,4743
75,6.6,54,32,4744
56,6,6,4,4745
60,6.8,63,245,4746
77,7.3,54,79,4747
0,0,0,0,4748
84,8.5,11,6,4749
69,7.6,29,36,4750
66,7.5,11,4,4751
87,8,29,65,4752
54,5.7,48,1183,4753
0,0,0,0,4754
50,5,26,14,4755
74,8.1,51,50,4756
0,0,0,0,4757
62,8.8,10,4,4758
0,0,0,0,4759
68,8.6,57,87,4760
43,5.6,51,70,4761
0,0,0,0,4762
71,8.2,16,9,4763
43,7.1,7,7,4764
0,0,0,0,4765
51,4.7,23,30,4766
79,8.5,43,20,4767
77,8.6,10,46,4768
0,0,0,0,4769
0,0,0,0,4770
72,6.8,59,315,4771
93,9,4,255,4772
0,0,0,0,4773
0,8.6,0,11,4774
73,7.8,24,6,4775
60,0,23,0,4776
0,0,0,0,4777
0,0,0,0,4778
0,0,0,0,4779
59,5.7,38,20,4780
68,8.5,16,10,4781
0,0,0,0,4782
0,5,0,9,4783
76,8.3,47,70,4784
67,7,6,8,4785
0,0,0,0,4786
85,8.6,23,672,4787
0,0,0,0,4788
76,8.8,43,18,4789
0,0,0,0,4790
49,0,6,0,4791
0,0,0,0,4792
0,7.4,0,30,4793
78,8.5,75,495,4794
59,0,12,0,4795
0,0,0,0,4796
0,0,0,0,4797
0,0,0,0,4798
71,7.4,39,169,4799
0,7.1,0,25,4800
0,0,0,0,4801
0,0,0,0,4802
0,0,0,0,4803
0,0,0,0,4804
0,0,0,0,4805
61,5.7,11,18,4806
0,0,0,0,4807
51,5,24,7,4808
66,4.3,12,6,4809
87,4.6,6,441,4810
0,0,0,0,4811
0,0,0,0,4812
81,9,32,21,4813
66,7.8,21,111,4814
0,0,0,0,4815
77,8.1,60,40,4816
0,0,0,0,4817
73,7.3,31,29,4818
71,6.5,7,11,4819
0,0,0,0,4820
80,8.3,21,13,4821
86,6.6,7,286,4822
57,6.7,24,6,4823
0,0,0,0,4824
73,8.4,19,16,4825
0,0,0,0,4826
0,0,0,0,4827
0,0,0,0,4828
53,0,4,0,4829
0,0,0,0,4830
0,0,0,0,4831
0,0,0,0,4832
81,8.5,30,37,4833
77,7.9,46,1238,4834
0,0,0,0,4835
0,0,0,0,4836
0,7.2,0,40,4837
0,0,0,0,4838
76,7.5,15,6,4839
67,7.4,31,7,4840
61,7.1,23,36,4841
0,0,0,0,4842
0,0,0,0,4843
73,8.3,39,22,4844
0,0,0,0,4845
0,0,0,0,4846
55,6,17,7,4847
0,0,0,0,4848
76,8.8,14,72,4849
0,0,0,0,4850
74,8.9,31,13,4851
57,7.2,18,9,4852
0,0,0,0,4853
0,0,0,0,4854
85,8.3,51,87,4855
71,8.5,7,8,4856
66,8.5,44,20,4857
0,0,0,0,4858
77,8.3,33,39,4859
57,3.1,8,9,4860
36,6.4,7,17,4861
77,7.4,53,20,4862
0,0,0,0,4863
66,6.7,4,10,4864
0,5.3,0,4,4865
0,0,0,0,4866
61,7.6,4,10,4867
0,0,0,0,4868
84,8.8,68,184,4869
62,0,5,0,4870
0,0,0,0,4871
0,0,0,0,4872
0,0,0,0,4873
0,0,0,0,4874
71,6.3,59,23,4875
69,7,9,8,4876
0,0,0,0,4877
65,7.3,26,47,4878
0,7.4,0,14,4879
0,0,0,0,4880
94,8.8,55,3559,4881
38,2.8,27,23,4882
72,7.3,30,9,4883
70,7.3,53,146,4884
71,5.7,33,14,4885
0,0,0,0,4886
0,0,0,0,4887
87,8.6,14,514,4888
75,7,30,24,4889
0,0,0,0,4890
0,7.3,0,8,4891
0,0,0,0,4892
0,0,0,0,4893
49,5.3,18,16,4894
0,0,0,0,4895
0,0,0,0,4896
69,6,30,9,4897
0,0,0,0,4898
0,0,0,0,4899
77,8.2,32,87,4900
63,7.2,68,201,4901
0,0,0,0,4902
0,0,0,0,4903
0,0,0,0,4904
92,8.7,27,25,4905
44,5.3,18,9,4906
79,7.6,9,5,4907
0,0,0,0,4908
0,0,0,0,4909
0,0,0,0,4910
0,0,0,0,4911
66,7.6,53,70,4912
0,0,0,0,4913
72,8,49,68,4914
0,0,0,0,4915
63,7.3,64,461,4916
0,0,0,0,4917
79,5.2,7,45,4918
41,5.2,28,36,4919
0,0,0,0,4920
43,6.3,37,19,4921
0,0,0,0,4922
62,8.4,13,8,4923
67,8.8,18,19,4924
64,6.1,11,9,4925
0,0,0,0,4926
0,5.6,0,14,4927
82,8.1,37,89,4928
0,0,0,0,4929
79,7.3,9,13,4930
0,0,0,0,4931
0,0,0,0,4932
80,7.5,71,219,4933
68,8,19,6,4934
58,7.5,11,6,4935
82,8.7,53,102,4936
0,0,0,0,4937
90,9,49,163,4938
66,7.5,20,13,4939
0,0,0,0,4940
0,8.2,0,6,4941
84,7.2,40,35,4942
65,0,10,0,4943
0,0,0,0,4944
72,5.8,8,32,4945
70,7.6,47,43,4946
61,7.7,30,35,4947
76,0,4,0,4948
0,0,0,0,4949
0,0,0,0,4950
0,0,0,0,4951
0,0,0,0,4952
75,7.6,5,26,4953
68,5.4,21,9,4954
65,6,21,9,4955
71,7,74,77,4956
53,8.3,6,9,4957
71,6.3,52,86,4958
0,0,0,0,4959
71,6.9,41,143,4960
0,0,0,0,4961
0,0,0,0,4962
0,0,0,0,4963
82,8.7,42,83,4964
0,0,0,0,4965
0,0,0,0,4966
0,0,0,0,4967
33,6.2,12,30,4968
86,8.3,18,11,4969
38,3.9,10,7,4970
0,0,0,0,4971
0,0,0,0,4972
78,7.6,35,49,4973
0,0,0,0,4974
0,0,0,0,4975
78,8.2,27,97,4976
51,4.6,18,5,4977
72,8.4,20,16,4978
70,7,19,21,4979
77,7.9,13,28,4980
0,0,0,0,4981
0,0,0,0,4982
47,0,11,0,4983
70,8.3,9,4,4984
74,7.8,24,19,4985
0,4.3,0,19,4986
0,0,0,0,4987
65,7.4,38,32,4988
78,6.3,51,87,4989
0,0,0,0,4990
0,0,0,0,4991
54,5.7,19,24,4992
0,0,0,0,4993
52,5.4,11,23,4994
0,0,0,0,4995
0,7.4,0,98,4996
0,0,0,0,4997
60,5.1,7,7,4998
70,8.5,30,16,4999
0,0,0,0,5000
88,7.6,54,1137,5001
92,8.7,27,45,5002
78,7.8,46,167,5003
0,0,0,0,5004
0,0,0,0,5005
0,0,0,0,5006
83,8.7,67,89,5007
60,8.8,9,25,5008
84,7.6,59,511,5009
0,0,0,0,5010
0,1.7,0,23,5011
68,6.5,16,15,5012
57,0,4,0,5013
63,0,23,0,5014
0,0,0,0,5015
0,0,0,0,5016
50,6,4,5,5017
49,7.4,10,31,5018
84,8.1,22,1263,5019
83,9,60,127,5020
0,0,0,0,5021
0,0,0,0,5022
79,8.9,28,20,5023
53,8.2,13,5,5024
0,0,0,0,5025
0,0,0,0,5026
82,8.8,32,132,5027
0,0,0,0,5028
0,0,0,0,5029
73,5.8,4,4,5030
54,0,4,0,5031
55,6,21,22,5032
0,0,0,0,5033
0,0,0,0,5034
0,0,0,0,5035
49,0,8,0,5036
0,0,0,0,5037
70,6.3,34,21,5038
70,8.1,4,12,5039
0,0,0,0,5040
56,5.8,4,6,5041
0,0,0,0,5042
70,6.3,7,7,5043
61,6.6,22,19,5044
72,0,8,0,5045
0,4.5,0,6,5046
0,0,0,0,5047
0,0,0,0,5048
81,7.7,52,519,5049
0,0,0,0,5050
0,0,0,0,5051
78,7,30,9,5052
0,0,0,0,5053
75,8.6,16,8,5054
0,4.8,0,5,5055
0,7.8,0,12,5056
73,6.7,43,18,5057
77,7.1,6,25,5058
68,7,21,106,5059
67,7.3,22,8,5060
0,0,0,0,5061
0,0,0,0,5062
0,0,0,0,5063
80,6.9,8,22,5064
82,6.6,20,173,5065
0,0,0,0,5066
0,0,0,0,5067
72,5.8,31,21,5068
0,0,0,0,5069
0,0,0,0,5070
28,4.1,4,7,5071
0,0,0,0,5072
0,0,0,0,5073
0,8.6,0,11,5074
0,0,0,0,5075
54,3.5,11,6,5076
0,4.3,0,11,5077
76,7.2,36,21,5078
76,0,26,0,5079
66,3.9,22,37,5080
0,6.1,0,18,5081
63,0,4,0,5082
80,7.4,20,8,5083
0,0,0,0,5084
0,0,0,0,5085
66,7.8,14,37,5086
0,0,0,0,5087
39,4.7,7,14,5088
0,7.8,0,19,5089
0,8.7,0,15,5090
0,0,0,0,5091
86,6.7,14,556,5092
51,7,34,15,5093
84,7.9,23,7,5094
66,6.4,19,9,5095
0,0,0,0,5096
55,5.9,44,49,5097
0,0,0,0,5098
62,8.3,15,19,5099
0,0,0,0,5100
0,0,0,0,5101
77,6.9,47,38,5102
70,6.3,30,7,5103
75,6.7,52,80,5104
74,3.8,28,26,5105
85,8.2,31,57,5106
0,0,0,0,5107
0,0,0,0,5108
0,0,0,0,5109
0,0,0,0,5110
79,5.2,32,1618,5111
0,0,0,0,5112
65,8.1,31,27,5113
65,7.4,10,14,5114
84,8.5,39,210,5115
83,8.2,52,66,5116
51,5.5,10,22,5117
74,8.3,18,19,5118
0,0,0,0,5119
80,7.3,54,84,5120
85,8.7,50,1290,5121
66,7.1,15,14,5122
0,0,0,0,5123
0,5.5,0,81,5124
0,4.2,0,6,5125
68,6.8,10,8,5126
0,0,0,0,5127
73,7.8,6,11,5128
0,0,0,0,5129
72,5.9,55,102,5130
0,0,0,0,5131
85,8.1,46,196,5132
73,7.4,23,14,5133
0,0,0,0,5134
59,7.7,27,42,5135
73,7.7,33,21,5136
68,7.9,30,15,5137
0,0,0,0,5138
56,2.7,4,6,5139
0,0,0,0,5140
52,7.6,11,20,5141
62,7.5,61,26,5142
81,9,34,59,5143
0,0,0,0,5144
79,8.5,34,39,5145
0,0,0,0,5146
0,8,0,9,5147
79,8.3,9,12,5148
55,5.7,12,11,5149
0,0,0,0,5150
73,7.4,42,109,5151
0,0,0,0,5152
81,7.5,19,14,5153
71,8,17,15,5154
75,7.9,16,11,5155
0,0,0,0,5156
82,8.8,17,6,5157
67,8.3,41,63,5158
60,6.7,35,14,5159
69,5.8,18,338,5160
0,0,0,0,5161
48,7.9,17,37,5162
87,8.6,51,105,5163
0,0,0,0,5164
58,7.8,15,14,5165
81,5.5,78,1027,5166
0,1.6,0,45,5167
85,8.7,46,111,5168
0,0,0,0,5169
0,0,0,0,5170
89,8.5,55,2530,5171
76,8.8,12,11,5172
0,0,0,0,5173
0,0,0,0,5174
69,7.4,82,662,5175
59,6.4,41,28,5176
0,0,0,0,5177
68,6.3,57,29,5178
0,0,0,0,5179
83,8.1,17,12,5180
53,6,6,8,5181
50,7,24,21,5182
0,0,0,0,5183
73,7.9,21,24,5184
0,0,0,0,5185
71,7.4,48,62,5186
77,8.5,13,23,5187
60,7.1,12,8,5188
70,7.1,4,27,5189
0,0,0,0,5190
0,0,0,0,5191
72,9.3,7,18,5192
70,8.5,23,14,5193
0,0,0,0,5194
0,0,0,0,5195
86,8.5,51,70,5196
0,0,0,0,5197
0,0,0,0,5198
51,0,16,0,5199
84,8.7,27,15,5200
0,0,0,0,5201
0,0,0,0,5202
0,0,0,0,5203
0,0,0,0,5204
49,6.2,16,14,5205
63,7.1,5,12,5206
54,6.3,16,4,5207
58,0,7,0,5208
0,0,0,0,5209
0,0,0,0,5210
81,7.5,66,23,5211
80,8.4,39,57,5212
0,0,0,0,5213
0,0,0,0,5214
0,0,0,0,5215
73,6.8,10,20,5216
91,8.9,25,45,5217
0,0,0,0,5218
59,8.7,6,32,5219
0,0,0,0,5220
0,0,0,0,5221
76,7.6,68,96,5222
0,0,0,0,5223
60,5.9,17,11,5224
57,4.8,25,19,5225
0,0,0,0,5226
72,8.2,39,33,5227
0,0,0,0,5228
0,0,0,0,5229
0,0,0,0,5230
83,7.7,9,131,5231
53,5.5,4,6,5232
0,0,0,0,5233
0,0,0,0,5234
77,7.2,13,12,5235
0,0,0,0,5236
0,0,0,0,5237
0,0,0,0,5238
45,5.3,23,10,5239
0,8.5,0,4,5240
0,0,0,0,5241
31,2.7,13,18,5242
0,0,0,0,5243
0,0,0,0,5244
49,5.4,19,9,5245
78,8.4,15,198,5246
0,0,0,0,5247
0,0,0,0,5248
79,8.2,63,191,5249
0,0,0,0,5250
0,0,0,0,5251
0,8.9,0,17,5252
81,8.7,45,45,5253
0,0,0,0,5254
0,0,0,0,5255
0,0,0,0,5256
69,7.5,28,52,5257
84,8,17,1671,5258
76,7.6,43,109,5259
0,0,0,0,5260
0,0,0,0,5261
0,0,0,0,5262
77,6.2,28,26,5263
0,0,0,0,5264
0,0,0,0,5265
63,0,20,0,5266
0,0,0,0,5267
85,8.4,55,44,5268
69,6.9,10,7,5269
68,0,8,0,5270
63,8.3,21,14,5271
0,9.1,0,22,5272
0,1.1,0,10,5273
0,0,0,0,5274
0,8.8,0,4,5275
81,9.1,25,22,5276
0,0,0,0,5277
59,6,50,36,5278
